WKT,name,description
"POLYGON ((110.0175828 -7.8955501, 110.075077 -7.923697, 110.1821937 -7.9753805, 110.2426185 -7.9998599, 110.3469887 -8.0324969, 110.3826942 -8.0732893, 110.4733314 -8.1195158, 110.6106605 -8.1494243, 110.6985512 -8.1983605, 110.7864418 -8.1902049, 110.8276852 -8.198238, 110.8355816 -8.1900824, 110.8318051 -8.1795478, 110.8342083 -8.17513, 110.8263119 -8.1693528, 110.8204754 -8.1605169, 110.8166989 -8.155759, 110.8163556 -8.1493018, 110.8187588 -8.1472626, 110.8184155 -8.1428445, 110.8129223 -8.1472626, 110.8101757 -8.1530402, 110.8070858 -8.1591575, 110.7978161 -8.1622161, 110.7943829 -8.1625559, 110.7878598 -8.1571184, 110.7861432 -8.1499815, 110.7854565 -8.1418249, 110.7861432 -8.1323086, 110.790263 -8.1255112, 110.790263 -8.1193933, 110.7871731 -8.1000196, 110.7827099 -8.0908423, 110.7789334 -8.0837042, 110.77962 -8.0786055, 110.7785901 -8.0694277, 110.7758435 -8.0646687, 110.7706936 -8.0561705, 110.7686337 -8.0483519, 110.759364 -8.034754, 110.7552441 -8.0296547, 110.7545575 -8.0214957, 110.7559308 -8.0146963, 110.7576474 -8.0078969, 110.7600506 -8.0031372, 110.7610806 -7.9956576, 110.7610806 -7.9912378, 110.7658871 -7.9888578, 110.7682904 -7.977978, 110.7686337 -7.9640378, 110.7686337 -7.9538373, 110.7713803 -7.9473769, 110.771037 -7.9426165, 110.7696637 -7.9290151, 110.7696637 -7.9086121, 110.7741269 -7.8973901, 110.7765301 -7.8912688, 110.7768734 -7.8810666, 110.7823666 -7.8749451, 110.7830532 -7.8674632, 110.7837399 -7.8606613, 110.7844265 -7.8569202, 110.7878598 -7.8541994, 110.7878598 -7.8501181, 110.7833966 -7.8504582, 110.7833966 -7.8473973, 110.7833966 -7.8419555, 110.7837399 -7.8300514, 110.7851132 -7.8212082, 110.7861432 -7.8167865, 110.7813366 -7.8133851, 110.7782467 -7.8157661, 110.7755001 -7.813045, 110.7720669 -7.8079429, 110.7686337 -7.8082831, 110.7645138 -7.8079429, 110.7658871 -7.813045, 110.7617672 -7.8167865, 110.7645138 -7.8205279, 110.7614239 -7.8246095, 110.7579907 -7.8280107, 110.7528408 -7.8246095, 110.7507809 -7.8191674, 110.7452877 -7.8174667, 110.7435711 -7.8127049, 110.7432278 -7.8079429, 110.7384213 -7.8048817, 110.7288083 -7.8011401, 110.7312115 -7.7977386, 110.7229718 -7.793997, 110.7150753 -7.7909356, 110.7109555 -7.7926364, 110.7137021 -7.7987591, 110.7102688 -7.8048817, 110.7016858 -7.8069225, 110.6855496 -7.8072627, 110.6762799 -7.8031809, 110.67113 -7.8042014, 110.67216 -7.8018204, 110.6718167 -7.7967182, 110.6766232 -7.7909356, 110.6738766 -7.7865136, 110.6704434 -7.7854931, 110.6673535 -7.7902553, 110.6628903 -7.7943371, 110.6601437 -7.8028408, 110.6560238 -7.8045415, 110.651904 -7.8001196, 110.6484707 -7.7967182, 110.6450375 -7.7967182, 110.6354245 -7.8004598, 110.628558 -7.8001196, 110.6244381 -7.8031809, 110.6216916 -7.7987591, 110.6161984 -7.8001196, 110.6137951 -7.7997795, 110.6079586 -7.7973985, 110.5986889 -7.8001196, 110.6000622 -7.8062422, 110.5921658 -7.8059021, 110.5856427 -7.8093035, 110.587016 -7.8048817, 110.5846127 -7.8035211, 110.5774029 -7.8065824, 110.576373 -7.8021605, 110.5822094 -7.7977386, 110.5839261 -7.7936568, 110.5842694 -7.7899151, 110.5756863 -7.7882144, 110.5627583 -7.7827161, 110.5579518 -7.7830563, 110.5531453 -7.786798, 110.5534886 -7.7915602, 110.5531453 -7.7949617, 110.5473088 -7.7915602, 110.5407857 -7.7936011, 110.5373524 -7.7976829, 110.5373524 -7.7939412, 110.5311726 -7.7976829, 110.5311726 -7.7939412, 110.5263661 -7.7888389, 110.5236195 -7.7830563, 110.5174397 -7.7827161, 110.5105733 -7.7772735, 110.5109166 -7.7735317, 110.5085133 -7.7691095, 110.4999303 -7.7687693, 110.4910039 -7.7660479, 110.4896306 -7.7626462, 110.4923772 -7.7541417, 110.4899739 -7.7337301, 110.487914 -7.7262457, 110.4710912 -7.6479911, 110.4680012 -7.6275745, 110.4690312 -7.618727, 110.4659413 -7.6098793, 110.4625081 -7.6020523, 110.4604481 -7.592864, 110.4597615 -7.5819739, 110.4594182 -7.5704028, 110.4570149 -7.5615541, 110.454955 -7.5547473, 110.4511784 -7.5493018, 110.4467152 -7.5418141, 110.4405354 -7.5458983, 110.4322957 -7.5496421, 110.4264592 -7.5557683, 110.4202794 -7.5588314, 110.4130696 -7.5646171, 110.4020833 -7.578911, 110.3993367 -7.5857174, 110.3945302 -7.5904818, 110.3897237 -7.5921834, 110.3897237 -7.5976284, 110.3807973 -7.6006911, 110.3777074 -7.6040942, 110.3732442 -7.6078375, 110.367751 -7.6109002, 110.3632878 -7.6166852, 110.3553914 -7.6204284, 110.3519582 -7.6228105, 110.3457783 -7.625873, 110.3371953 -7.6309773, 110.3317021 -7.6374426, 110.3234624 -7.6442481, 110.313506 -7.6500327, 110.3035497 -7.6541159, 110.2990865 -7.6643237, 110.29119 -7.6721495, 110.2853535 -7.6860995, 110.2771138 -7.6966467, 110.2723073 -7.7027708, 110.270934 -7.7054926, 110.2695607 -7.700049, 110.2675008 -7.6946053, 110.2661275 -7.6905225, 110.2609776 -7.6874604, 110.2647542 -7.6823568, 110.2623509 -7.6796349, 110.2650975 -7.67283, 110.2650975 -7.6680665, 110.2637242 -7.6588795, 110.2637242 -7.6554769, 110.2650975 -7.6493522, 110.2630376 -7.6452689, 110.2524155 -7.6417823, 110.235936 -7.6513098, 110.2153367 -7.6472266, 110.2029771 -7.6526709, 110.1919907 -7.6472266, 110.1727647 -7.6472266, 110.1549119 -7.6445044, 110.1343125 -7.6526709, 110.1150864 -7.6676423, 110.1281327 -7.6792107, 110.1356858 -7.6928203, 110.1336259 -7.7023467, 110.1308793 -7.7411306, 110.1260728 -7.7492951, 110.1137131 -7.7649435, 110.1109666 -7.7771896, 110.0986069 -7.7812715, 110.0876206 -7.7941975, 110.0800675 -7.8078033, 110.063588 -7.8139258, 110.0587815 -7.8248099, 110.0574082 -7.8397752, 110.0512284 -7.845217, 110.0491685 -7.8506587, 110.0436753 -7.8567806, 110.0436753 -7.8669834, 110.042302 -7.8833075, 110.032689 -7.8860281, 110.0299424 -7.8989508, 110.0251359 -7.8887487, 110.0175828 -7.8955501))",DIY Yogyakarta ,
